更新时间,#genre#
20260626 03:24,url


RespoTime,whitelist,#genre#
39.01ms,TELEMUNDO ,http://108.181.20.255:27347/livehttpplay?channel_id=23042
39.71ms,BANDAMAX ,http://108.181.20.255:27347/livehttpplay?channel_id=23041
40.25ms,CCTV3,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9128&tk=a0c4f6cfaba3
43.66ms,AssyriaSat (720p) [Not 24/7],http://66.242.170.53/hls/live/temp/index.m3u8
43.81ms,明珠剧集,http://aktv.top/AKTV/live/aktv/null-19/AKTV.m3u8
44.42ms,CCTV9,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9569&tk=a0c4f6cfaba3
44.50ms,TUDN MX ,http://108.181.20.255:27347/livehttpplay?channel_id=23048
44.57ms,CCTV1,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0078&tk=b53028476470
44.63ms,CCTV5,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7976&tk=e503191f8e20
46.42ms,REDMAS HD COLOMBIA,http://108.181.20.255:27347/livehttpplay?channel_id=23514
46.74ms,凤凰卫视香港,http://cdn6.163189.xyz/163189/fhhk
47.22ms,Now星影,http://aktv.top/AKTV/live/aktv2/now/AKTV.m3u8
47.24ms,PopC,http://aktv.top/AKTV/live/aktv/popc/AKTV.m3u8
47.47ms,中视,http://aktv.top/AKTV/live/aktv/null-10/AKTV.m3u8
48.25ms,Astro iQIYI,http://aktv.top/AKTV/live/aktv3/astroiqiyi/AKTV.m3u8
48.44ms,Hallmark West ,http://108.181.20.255:27347/livehttpplay?channel_id=23058
48.93ms,MOVISTAR DEPORTES PERU ,http://108.181.20.255:27347/livehttpplay?channel_id=23552
49.05ms,DIRECTV SPORTS2 HD COLOMBIA,http://108.181.20.255:27347/livehttpplay?channel_id=23538
49.71ms,NICK ,http://108.181.20.255:27347/livehttpplay?channel_id=23501
49.86ms,凤凰资讯,http://aktv.top/AKTV/live/aktv/null-4/AKTV.m3u8
50.04ms,中天亚洲,http://aktv.top/AKTV/live/aktv/null-12/AKTV.m3u8
50.54ms,France 24,http://aktv.top/AKTV/live/aktv3/france24/AKTV.m3u8
50.65ms,三立新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV32.m3u8
50.72ms,BABY FIRTS ,http://108.181.20.255:27347/livehttpplay?channel_id=23509
51.15ms,Oxygen (720p),http://198.58.104.90:8989/oxygen/index.m3u8
51.22ms,AXS TV (720p),http://23.239.31.26:8989/axstv/index.m3u8
51.36ms,MTV (720p),http://198.58.104.90:8989/mtv/index.m3u8
52.34ms,龙华日韩,http://aktv.top/AKTV/live/aktv/null-22/AKTV.m3u8
53.13ms,凤凰中文,http://aktv.top/AKTV/live/aktv/null-3/AKTV.m3u8
53.47ms,USA ,http://108.181.20.255:27347/livehttpplay?channel_id=23069
54.29ms,翡翠台,http://aktv.top/AKTV/live/aktv/null/AKTV.m3u8
54.30ms,LIFETIME EAST ,http://108.181.20.255:27347/livehttpplay?channel_id=23106
54.73ms,A&E (720p),http://23.239.31.26:8989/aande/index.m3u8
55.43ms,ESPN PREMIUM ,http://108.181.20.255:27347/livehttpplay?channel_id=23523
55.69ms,MTV2 (720p),http://198.58.104.90:8989/mtv2/index.m3u8
55.75ms,Love Nature ,http://aktv.top/AKTV/live/aktv3/lovenaturehd/AKTV.m3u8
56.02ms,TVBS,http://aktv.top/AKTV/live/aktv/tvbs/AKTV.m3u8
57.16ms,UNIVISION WEST ,http://108.181.20.255:27347/livehttpplay?channel_id=23089
57.37ms,BEYOND2,https://txmov2.a.kwimgs.com/bs3/video-hls/5259359978039302542_hlsb.m3u8
57.59ms,卡塔尔|半岛新闻,http://live-hls-web-aja.getaj.net/AJA/04.m3u8
57.79ms,[BD]france 24 français,https://t.freetv.fun/live/france-24-francais.m3u8
57.84ms,三沙卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0161&tk=f6cc1e0a0e1a
57.84ms,张韶涵3,https://txmov2.a.kwimgs.com/upic/2023/04/24/02/BMjAyMzA0MjQwMjA4MDlfMjE0OTExOTI2N18xMDEzNTM2NjA5OTFfMF8z_b_Baa658d527c452cd09e6dc0e9684c1bed.mp4
57.85ms,TVB无线新闻,http://aktv.top/AKTV/live/aktv2/null-1/AKTV.m3u8
58.36ms,DHE ,http://108.181.20.255:27347/livehttpplay?channel_id=23504
58.36ms,月亮月亮你别睡,https://txmov2.a.kwimgs.com/bs3/video-hls/5206442772507597415_hlsb.m3u8
58.70ms,梅朵,https://txmov2.a.kwimgs.com/bs3/video-hls/5215449953961824145_hlsb.m3u8
58.74ms,西游记I 第三集,https://txmov2.a.kwimgs.com/bs3/video-hls/5189835687545858667_hlsb.m3u8
58.87ms,刘若英2,https://txmov2.a.kwimgs.com/bs3/video-hls/5221923876251083359_hlsb.m3u8
59.13ms,UNIMAS WEST ,http://108.181.20.255:27347/livehttpplay?channel_id=23094
59.15ms,周杰伦4,https://txmov2.a.kwimgs.com/bs3/video-hls/5230368055161368210_hlsb.m3u8
59.19ms,热门歌曲DJ点播,https://txmov2.a.kwimgs.com/bs3/video-hls/5232619944545910926_hlsb.m3u8
59.26ms,胡椒面,https://txmov2.a.kwimgs.com/bs3/video-hls/5226708928800176589_hlsb.m3u8
59.29ms,刘若英1,https://txmov2.a.kwimgs.com/bs3/video-hls/5209538906195814920_hlsb.m3u8
59.46ms,1987年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5195746663405928031_hlsb.m3u8
59.49ms,龙华日韩,http://cdn8.163189.xyz/163189/lhrh
59.49ms,邓紫棋,https://txmov2.a.kwimgs.com/upic/2023/05/08/12/BMjAyMzA1MDgxMjIwNTNfMzQ4MzI0MjA1OF8xMDI1NjYyMjM5MDZfMF8z_b_B0675fa55fe8ce0583fb05fa02330e9f1.mp4
59.62ms,[BD]浙江卫视,https://t.freetv.fun/live/zhe-jiang-wei-shi-12.m3u8
59.64ms,SHE1,https://txmov2.a.kwimgs.com/upic/2023/07/30/19/BMjAyMzA3MzAxOTEyNDhfODI4NTk1NTQ0XzEwOTI2ODgxNTQyOF8yXzM=_b_B1770e5ac950c20cda3df1678ded64cbc.mp4
59.68ms,甄妮,https://txmov2.a.kwimgs.com/bs3/video-hls/5199405879311116082_hlsb.m3u8
59.69ms,西游记I 第二集,https://txmov2.a.kwimgs.com/bs3/video-hls/5221923836211844606_hlsb.m3u8
59.71ms,Amga TV (720p) [Not 24/7],https://streamer1.connectto.com/AMGA_WEB_1202/playlist.m3u8
59.89ms,经典伤感歌曲合集,https://txmov2.a.kwimgs.com/bs3/video-hls/5196028174398018410_hlsb.m3u8
59.92ms,2024经典网红音乐,https://txmov2.a.kwimgs.com/bs3/video-hls/5232901419274724402_hlsb.m3u8
60.00ms,三立财经新闻,http://aktv.top/AKTV/live/aktv/null-14/AKTV.m3u8
60.00ms,李玉刚,https://txmov2.a.kwimgs.com/bs3/video-hls/5223612653165060930_hlsb.m3u8
60.03ms,当我取过她,https://txmov2.a.kwimgs.com/upic/2023/12/21/19/BMjAyMzEyMjExOTQ3MzBfMzM5Njk4MTMyNl8xMjAxOTI1MTU2NThfMF8z_b_B8f68734d0b6d210bd24b20e1eb0a374a.mp4
60.06ms,西游记I 第四集,https://txmov2.a.kwimgs.com/bs3/video-hls/5222205307782734748_hlsb.m3u8
60.15ms,龙华偶像,http://cdn8.163189.xyz/163189/lhox
60.25ms,[BD]云南卫视,https://t.freetv.fun/live/yun-nan-wei-shi-17.m3u8
60.42ms,2025上半场热歌,https://txmov2.a.kwimgs.com/bs3/video-hls/5229805240166343911_03c586b7260932d0_9468_hlsb.m3u8
60.43ms,亚洲新闻,http://aktv.top/AKTV/live/aktv3/null-3/AKTV.m3u8
60.46ms,流行舞曲,https://txmov2.a.kwimgs.com/upic/2024/01/28/23/BMjAyNDAxMjgyMzIxNDBfMjM5NDYzNDY0NV8xMjMzODYwOTE2NjlfMl8z_b_B3fb0c296da3db90ae1810c32aa8d87d2.mp4?clientCacheKey=3xcvhddw2gmruju_b.mp4&tt=b&di=7b0d0621&bp=10000
60.47ms,MAVTV HD WEST,http://108.181.20.255:27347/livehttpplay?channel_id=23096
60.51ms,张杰1,https://txmov2.a.kwimgs.com/upic/2023/08/06/13/BMjAyMzA4MDYxMzIxNDZfODM0NDUzMTQ2XzEwOTgxMDY1NjE0MF8wXzM=_b_Bd5fedc48db11e5ccd52e4c2de1d8213a.mp4
60.53ms,1997年春晚,https://txmov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYxNTJfMF8z_b_Bd841eae10ab1c9955ef55fbedfae6c45.mp4
60.55ms,街头卫士,https://txmov2.a.kwimgs.com/bs3/video-hls/5226708889618362322_hlshd15.m3u8
60.81ms,[BD]深圳卫视,https://t.freetv.fun/live/shen-zhen-wei-shi-29.m3u8
60.85ms,梦然40首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5228679277594646633_hlsb.m3u8
60.87ms,AABC TV (480p),https://streamer1.connectto.com/AABC_WEB_1201/index.m3u8
60.90ms,杨钰莹,https://txmov2.a.kwimgs.com/bs3/video-hls/5203064980071425870_hlsb.m3u8
60.91ms,乔洋,https://txmov2.a.kwimgs.com/upic/2024/01/05/17/BMjAyNDAxMDUxNzEwMTJfNDQzMTI2Mjg0XzEyMTM5OTg3NTU2MV8yXzM=_b_Bf81e0b3d32a3fe727949531d0929868e.mp4
61.10ms,周杰伦5,https://txmov2.a.kwimgs.com/bs3/video-hls/5231775534346885885_hlsb.m3u8
61.16ms,金海心,https://txmov2.a.kwimgs.com/bs3/video-hls/5202783577818793385_hlsb.m3u8
61.22ms,CNBC ,http://108.181.20.255:27347/livehttpplay?channel_id=23115
61.28ms,新鸳鸯蝴蝶梦,https://txmov2.a.kwimgs.com/bs3/video-hls/5241345644601675589_hlsb.m3u8
61.37ms,[SD]creta,https://t.freetv.fun/live/creta.m3u8
61.63ms,冷漠40首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5212916677664919326_hlsb.m3u8
61.64ms,[BD]action hollywood movies,https://t.freetv.fun/live/action-hollywood-movies-2.m3u8
61.73ms,GOL PERU ,http://108.181.20.255:27347/livehttpplay?channel_id=23554
61.74ms,DIRECTV SPORTS+ HD COLOMBIA,http://108.181.20.255:27347/livehttpplay?channel_id=23539
61.85ms,40首精选慢摇点播,https://txmov2.a.kwimgs.com/bs3/video-hls/5224175695511900493_hlsb.m3u8
62.00ms,[VGA]7tv,https://t.freetv.fun/live/7tv-1.m3u8
62.14ms,[HD]trace mziki,https://t.freetv.fun/live/trace-mziki.m3u8
62.15ms,[HD]espn 2,https://t.freetv.fun/live/espn-2-1.m3u8
62.29ms,ÚNICABLE ,http://108.181.20.255:27347/livehttpplay?channel_id=23040
62.33ms,1988年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5216575810935394655_hlsb.m3u8
62.37ms,[BD]otv lbn,https://t.freetv.fun/live/otv-lbn.m3u8
62.53ms,周杰伦1,https://txmov2.a.kwimgs.com/upic/2023/06/18/23/BMjAyMzA2MTgyMzE1MjBfMzQ4MzI0MjA1OF8xMDU4Nzc4MzAzNjZfMF8z_b_B386baa1bb2c0c48626a830ff69393771.mp4
62.55ms,姐夫与小舅子,https://txmov2.a.kwimgs.com/bs3/video-hls/5225583031570305791_hlsb.m3u8
62.61ms,[BD]江西卫视,https://t.freetv.fun/live/jiang-xi-wei-shi-24.m3u8
62.63ms,[BD]now新聞,https://t.freetv.fun/live/nowxin-wen-1.m3u8
62.74ms,Cine Sony (720p),https://a-cdn.klowdtv.com/live1/cine_720p/playlist.m3u8
62.80ms,[BD]贵州卫视,https://t.freetv.fun/live/gui-zhou-wei-shi-8.m3u8
62.91ms,[BD]cctv5 plus,https://t.freetv.fun/live/cctv5-plus-10.m3u8
62.93ms,[VGA]tv4,https://t.freetv.fun/live/tv4.m3u8
63.17ms,[BD]cctv1hd,https://t.freetv.fun/live/cctv1hd-1.m3u8
63.34ms,听闻远方有你,https://txmov2.a.kwimgs.com/bs3/video-hls/5232901417670432564_hlsb.m3u8
63.40ms,ESPN EXTRA ,http://108.181.20.255:27347/livehttpplay?channel_id=23505
63.50ms,[BD]江西卫视,https://t.freetv.fun/live/jiang-xi-wei-shi-12.m3u8
63.63ms,UNIVERSO EAST ,http://108.181.20.255:27347/livehttpplay?channel_id=23086
63.70ms,深圳卫视,https://stream1.freetv.fun/c88e71d3caecbd41fcc101d5b8fa25130581f9c7e8341dc5af20b30af6612aff.m3u8
63.77ms,安徽卫视,https://stream1.freetv.fun/ef0b1fb51498d187e9a02e3c98cf560b9b60c8059d49fb3a6c3e5548c84cc523.m3u8
63.82ms,[BD]sky sport racing,https://t.freetv.fun/live/sky-sport-racing.m3u8
63.90ms,[BD]广西卫视,https://t.freetv.fun/live/yan-xi-wei-shi-28.m3u8
63.99ms,[BD]山东卫视,https://t.freetv.fun/live/shan-dong-wei-shi-18.m3u8
64.00ms,[BD]sony one faves uk,https://t.freetv.fun/live/sony-one-faves-uk.m3u8
64.01ms,SHE2,https://txmov2.a.kwimgs.com/bs3/video-hls/5230086584188656301_hlsb.m3u8
64.01ms,CCTV3,https://stream1.freetv.fun/8e8c6b586c67d965e35c468bd6011876326c1b6a4c9aea7b5d9b0212e57af20c.m3u8
64.02ms,AMC (720p),http://23.239.31.26:8989/amc/index.m3u8
64.16ms,[HD]cctv-第一剧场,https://t.freetv.fun/live/cctv-di-yi-ju-chang-2.m3u8
64.27ms,[BD]浙江生活,https://t.freetv.fun/live/zhe-jiang-sheng-huo-1.m3u8
64.27ms,CCTV7,https://stream1.freetv.fun/1497132229191e91b3639d978c24027b562370a170c05be96cd98927c947fc00.m3u8
64.28ms,赵本山、宋丹丹、宋小宝、宋晓峰喜剧小品合集,https://txmov2.a.kwimgs.com/bs3/video-hls/5240219756539886653_hlsb.m3u8
64.28ms,[BD]daystar tv,https://t.freetv.fun/live/daystar-tv.m3u8
64.32ms,[SD]national geographic wild,https://t.freetv.fun/live/national-geographic-wild.m3u8
64.33ms,[HD]nm television,https://t.freetv.fun/live/nm-television.m3u8
64.33ms,[BD]cctv11,https://t.freetv.fun/live/cctv11-7.m3u8
64.34ms,[SD]cctv-2财经,https://t.freetv.fun/live/cctv-2cai-jing-8.m3u8
64.37ms,[HD]cctv12hd,https://t.freetv.fun/live/cctv12hd-1.m3u8
64.40ms,GOLDEN EDGE ,http://108.181.20.255:27347/livehttpplay?channel_id=23047
64.41ms,[BD]甘肃卫视,https://t.freetv.fun/live/gan-su-wei-shi-16.m3u8
64.50ms,CCTV9,https://stream1.freetv.fun/3c6125aad8eab2287c7cb76da027f3e9673949eec3709dc9f3fd0e3ae9ab4548.m3u8
64.54ms,i-Fun 动漫,http://aktv.top/AKTV/live/aktv2/ifun/AKTV.m3u8
64.55ms,Love Nature ,http://aktv.top/AKTV/live/aktv2/lovenaturehd/AKTV.m3u8
64.59ms,[SD]cctv13,https://t.freetv.fun/live/cctv13.m3u8
64.67ms,陈楚生歌曲8首,https://txmov2.a.kwimgs.com/bs3/video-hls/5225020094292629866_hlsb.m3u8
64.71ms,TV CORTOS  ,http://108.181.20.255:27347/livehttpplay?channel_id=23545
64.74ms,1988年春晚,https://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMTJfNDAzMDAxOTlfNjYyNzMyNjkxNjBfMF8z_b_B8c835b83a92d25bde81ba22c5cd9521e.mp4
64.77ms,王杰精选30首(2小时),https://txmov2.a.kwimgs.com/upic/2020/09/06/17/BMjAyMDA5MDYxNzU1MjJfMTc4NDYxNDcyNl8zNTYyMjQ2ODIxNl8yXzM=_b_Bc35f6a28c8cf25ea947bc122c176b034.mp4
64.86ms,演戏给你看,https://txmov2.a.kwimgs.com/bs3/video-hls/5201376192625816947_hlsb.m3u8
64.88ms,[BD]cctv22,https://t.freetv.fun/live/cctv22.m3u8
64.88ms,[HD]cctv13新闻,https://t.freetv.fun/live/cctv13xin-wen.m3u8
64.91ms,[HD]湖北卫视,https://t.freetv.fun/live/hu-bei-wei-shi-4.m3u8
64.98ms,[BD]history,https://t.freetv.fun/live/history-4.m3u8
65.07ms,粤语剧场版57,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c465a107216501037001993f2e7374_258.mp4
65.10ms,[BD]黑龙江卫视,https://t.freetv.fun/live/hei-long-jiang-wei-shi.m3u8
65.18ms,[HD]江西少儿家庭,https://t.freetv.fun/live/jiang-xi-shao-er-jia-ting-2.m3u8
65.19ms,[VGA]江苏综艺,https://t.freetv.fun/live/jiang-su-zong-yi.m3u8
65.25ms,TELEAMAZONAS HD ECUADOR,http://108.181.20.255:27347/livehttpplay?channel_id=23525
65.31ms,[BD]cnbc arabia,https://t.freetv.fun/live/cnbc-arabia.m3u8
65.34ms,粤语剧场版62,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c46801072f9101037001993f3910bf_258.mp4
65.40ms,粤语说唱版08,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c16572bc06274f0370019933759b25_258.mp4
65.47ms,[SD]新疆卫视,https://t.freetv.fun/live/xin-jiang-wei-shi-1.m3u8
65.61ms,[BD]hollywood,https://t.freetv.fun/live/hollywood.m3u8
65.66ms,[BD]aec,https://t.freetv.fun/live/aec.m3u8
65.68ms,[BD]rt news,https://t.freetv.fun/live/rt-news-1.m3u8
65.71ms,[HD]abc news live 1,https://t.freetv.fun/live/abc-news-live-1.m3u8
65.73ms,[HD]广州综合,https://t.freetv.fun/live/yan-zhou-zong-he-3.m3u8
65.79ms,[HD]espnu,https://t.freetv.fun/live/espnu.m3u8
65.85ms,泡沫,https://txmov2.a.kwimgs.com/upic/2023/08/19/20/BMjAyMzA4MTkyMDE2MzZfMzM5Njk4MTMyNl8xMTA5MDEwNzA2NDJfMF8z_b_Bdc4b6f3b05140acd82a8c7c5cfbad250.mp4
65.95ms,Al Jazeera English (540p),https://live-hls-web-aje-fa.getaj.net/AJE/03.m3u8
65.96ms,[VGA]cgtn俄语,https://t.freetv.fun/live/cgtne-yu-1.m3u8
66.01ms,陈百强12首歌曲合,https://txmov2.a.kwimgs.com/bs3/video-hls/5244723332385098844_hlsb.m3u8
66.02ms,[HD]湖北卫视,https://t.freetv.fun/live/hu-bei-wei-shi-7.m3u8
66.02ms,[BD]voa tv,https://t.freetv.fun/live/voa-tv.m3u8
66.05ms,National Geographic HD East (720p),http://198.58.104.90:8989/natgeo/index.m3u8
66.07ms,[SD]cctv-15音乐,https://t.freetv.fun/live/cctv-15yin-le-1.m3u8
66.10ms,[BD]广西综艺旅游,https://t.freetv.fun/live/yan-xi-zong-yi-lu-you.m3u8
66.11ms,MYTV Super 18,http://aktv.top/AKTV/live/aktv/mytvsuper18/AKTV.m3u8
66.14ms,Telecolor Ⓣ,https://www.twitch.tv/telecolorlive
66.16ms,☆一笑江湖,https://txmov2.a.kwimgs.com/upic/2023/08/09/05/BMjAyMzA4MDkwNTI0MzNfMzUwMDUzNzE1MV8xMTAwMzA3NTg1MzdfMl8z_b_Badd45f992854ef4d55cd8f5cebfd884f.mp4
66.20ms,[BD]iipc tv,https://t.freetv.fun/live/iipc-tv-1.m3u8
66.26ms,[HD]cctv-9hd,https://t.freetv.fun/live/cctv-9hd-1.m3u8
66.28ms,Channel 5 ,http://aktv.top/AKTV/live/aktv/channel5hd/AKTV.m3u8
66.32ms,[HD]新疆卫视,https://t.freetv.fun/live/xin-jiang-wei-shi-4.m3u8
66.32ms,[HD]lao net tv,https://t.freetv.fun/live/lao-net-tv.m3u8
66.33ms,[SD]epic drama,https://t.freetv.fun/live/epic-drama.m3u8
66.33ms,[VGA]mir 24,https://t.freetv.fun/live/mir-24-1.m3u8
66.34ms,金鹰卡通,https://stream1.freetv.fun/d66327025d5a2448b6097ce39c1de75d1f9693468932b522bd7dcc31533135f1.m3u8
66.40ms,[BD]cctv-10hd,https://t.freetv.fun/live/cctv-10hd-1.m3u8
66.40ms,[SD]四川卫视,https://t.freetv.fun/live/si-chuan-wei-shi-12.m3u8
66.41ms,CCTV2,https://stream1.freetv.fun/b2e1a9fc03f611173df519b2d54494eab6e2c9feafe182713f96c77e5677982e.m3u8
66.42ms,西游记I 第二十一集,https://txmov2.a.kwimgs.com/bs3/video-hls/5234590208336898334_hlsb.m3u8
66.43ms,[BD]湖南卫视,https://t.freetv.fun/live/hu-nan-wei-shi-3.m3u8
66.48ms,任然,https://txmov2.a.kwimgs.com/upic/2020/09/23/14/BMjAyMDA5MjMxNDA1MjFfMTc4NDYxNDcyNl8zNjQ5NDI4NzI1Nl8yXzM=_b_B0f6d5151ab2c346816996328a0b66b78.mp4
66.49ms,[BD]calcala 10 ערוץ,https://t.freetv.fun/live/calcala-10-rvts.m3u8
66.50ms,CCTV7,https://stream1.freetv.fun/ac01cb50d02dc19b524e493e1d65202f058f6d2061d1d137e70d84fc4b1ff86f.m3u8
66.51ms,[HD]filmbox stars czech republic,https://t.freetv.fun/live/filmbox-stars-czech-republic.m3u8
66.54ms,[BD]cctv-4k超高清,https://t.freetv.fun/live/cctv-4kchao-gao-qing-2.m3u8
66.58ms,红歌经典16首集,https://txmov2.a.kwimgs.com/bs3/video-hls/5235434671803532074_hlsb.m3u8
66.61ms,蹦迪越南鼓点播,https://txmov2.a.kwimgs.com/bs3/video-hls/5253167611834026799_hlsb.m3u8
66.62ms,粤语说唱版01,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c0e2e1bc52524f0370019931780143_258.mp4
66.68ms,[HD]fox soccer plus,https://t.freetv.fun/live/fox-soccer-plus.m3u8
66.71ms,[BD]cctv-16,https://t.freetv.fun/live/cctv-16.m3u8
66.72ms,[BD]河南卫视,https://t.freetv.fun/live/he-nan-wei-shi-8.m3u8
66.73ms,屠洪刚精选歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5243597445416923583_hlsb.m3u8
66.75ms,[BD]陕西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-21.m3u8
66.78ms,车载DJ串烧点播❶,https://txmov2.a.kwimgs.com/bs3/video-hls/5195465247443616945_hlsb.m3u8
66.81ms,ROCK Action,http://aktv.top/AKTV/live/aktv/rockaction/AKTV.m3u8
66.81ms,[SD]云南卫视,https://t.freetv.fun/live/yun-nan-wei-shi-20.m3u8
66.82ms,CCTV6,https://stream1.freetv.fun/77bb0307b4fe088ef0be2ae8fa3f0c537e9e9c0454cf325c380ba9d3abef4bab.m3u8
66.86ms,[BD]fs1,https://t.freetv.fun/live/fs1.m3u8
66.87ms,[HD]кино тв,https://t.freetv.fun/live/kino-tv-1.m3u8
66.89ms,翡翠台,http://r.jdshipin.com/GeWKr?id=fct406
66.92ms,广东卫视,https://stream1.freetv.fun/254cd336bd5b0df6d92107dc982893be1b2e931a8e1c144ee600993d9de7c3cd.m3u8
66.97ms,[BD]辽宁卫视,https://t.freetv.fun/live/liao-zhu-wei-shi-14.m3u8
66.97ms,[VGA]telefuturo,https://t.freetv.fun/live/telefuturo.m3u8
66.99ms,[BD]汕尾综合高清,https://t.freetv.fun/live/shan-wei-zong-he-gao-qing-13.m3u8
67.03ms,[BD]潮州综合高清,https://t.freetv.fun/live/chao-zhou-zong-he-gao-qing-6.m3u8
67.06ms,[BD]潮州综合高清,https://t.freetv.fun/live/chao-zhou-zong-he-gao-qing.m3u8
67.26ms,Thrill,http://aktv.top/AKTV/live/aktv3/thrill/AKTV.m3u8
67.29ms,SyFy East ,http://108.181.20.255:27347/livehttpplay?channel_id=23071
67.31ms,[VGA]淮安新闻综合,https://t.freetv.fun/live/huai-an-xin-wen-zong-he.m3u8
67.34ms,TVB Plus,http://aktv.top/AKTV/live/aktv/tvbplus/AKTV.m3u8
67.35ms,[BD]内蒙古卫视,https://t.freetv.fun/live/nei-meng-gu-wei-shi-19.m3u8
67.39ms,西游记I 第九集,https://txmov2.a.kwimgs.com/bs3/video-hls/5188991261818113744_hlsb.m3u8
67.41ms,[BD]东方卫视,https://t.freetv.fun/live/dong-fang-wei-shi-17.m3u8
67.44ms,RCN HD COLOMBIA,http://108.181.20.255:27347/livehttpplay?channel_id=23515
67.47ms,[BD]陕西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-19.m3u8
67.52ms,[HD]qvc,https://t.freetv.fun/live/qvc-1.m3u8
67.52ms,[BD]cna,https://t.freetv.fun/live/cna-1.m3u8
67.53ms,DJ舞曲串烧点播,https://txmov2.a.kwimgs.com/bs3/video-hls/5259923016524978973_hlsb.m3u8
67.58ms,[BD]cctv9,https://t.freetv.fun/live/cctv9-3.m3u8
67.61ms,[SD]viju plus sport,https://t.freetv.fun/live/viju-plus-sport.m3u8
67.61ms,[BD]cctv5 plus,https://t.freetv.fun/live/cctv5-plus-4.m3u8
67.71ms,[BD]channel 5,https://t.freetv.fun/live/channel-5-3.m3u8
67.71ms,龙飘飘经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5208976024485136549_hlsb.m3u8
67.72ms,[VGA]abp news,https://t.freetv.fun/live/abp-news.m3u8
67.72ms,[SD]贵州卫视,https://t.freetv.fun/live/gui-zhou-wei-shi-18.m3u8
67.73ms,[HD]甘肃卫视,https://t.freetv.fun/live/gan-su-wei-shi-7.m3u8
67.76ms,[HD]storychannel tv,https://t.freetv.fun/live/storychannel-tv.m3u8
67.77ms,[HD]cctv-10hd,https://t.freetv.fun/live/cctv-10hd-3.m3u8
67.78ms,暖冬,https://txmov2.a.kwimgs.com/bs3/video-hls/5245849238305767635_hlsb.m3u8
67.79ms,[VGA]pmi tv,https://t.freetv.fun/live/pmi-tv.m3u8
67.84ms,[BD]广东少儿,https://t.freetv.fun/live/yan-dong-shao-er-3.m3u8
67.95ms,[BD]antena,https://t.freetv.fun/live/antena.m3u8
67.97ms,[BD]浙江卫视,https://t.freetv.fun/live/zhe-jiang-wei-shi-5.m3u8
68.04ms,[BD]安徽卫视,https://t.freetv.fun/live/an-hui-wei-shi-27.m3u8
68.07ms,青海卫视,https://stream1.freetv.fun/7e3962f35a8b86e1396f1ac3a1a18a0fa6965b348b567281c7b6725f4753fdc1.m3u8
68.08ms,CCTV4,https://stream1.freetv.fun/0e299805282d3470a1b2622405ec34d49fe09424ab15bdeaa14eb2442bb3c9cf.m3u8
68.09ms,[BD]河北卫视,https://t.freetv.fun/live/he-bei-wei-shi-2.m3u8
68.11ms,[BD]gms tv,https://t.freetv.fun/live/gms-tv.m3u8
68.11ms,BBC America (720p),http://23.239.31.26:8989/bbcamerica/index.m3u8
68.15ms,[BD]cctv-5 plus体育赛事,https://t.freetv.fun/live/cctv-5-plusti-yu-sai-shi-4.m3u8
68.17ms,TVBS亚洲,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8?zshijd
68.20ms,[VGA]cctv11-戏曲,https://t.freetv.fun/live/cctv11-xi-qu-1.m3u8
68.22ms,[BD]湖南卫视,https://t.freetv.fun/live/hu-nan-wei-shi-23.m3u8
68.22ms,[BD]贵州卫视,https://t.freetv.fun/live/gui-zhou-wei-shi-27.m3u8
68.38ms,[HD]starz encore westerns,https://t.freetv.fun/live/starz-encore-westerns.m3u8
68.39ms,[HD]cctv13新闻,https://t.freetv.fun/live/cctv13xin-wen-2.m3u8
68.49ms,[HD]salira tv,https://t.freetv.fun/live/salira-tv.m3u8
68.50ms,[BD]welat tv,https://t.freetv.fun/live/welat-tv.m3u8
68.56ms,[BD]陕西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-20.m3u8
68.58ms,[BD]揭阳综合高清,https://t.freetv.fun/live/jie-yang-zong-he-gao-qing-3.m3u8
