白名单,#genre#
ParamountMovieChannel,http://service-stitcher.clusters.pluto.tv/stitch/hls/channel/5cb0cae7a461406ffe3f5213/master.m3u8?terminate=false&deviceType=web&deviceMake=web&deviceModel=web&sid=100&deviceId=5cb0cae7a461406ffe3f5213&deviceVersion=DNT&appVersion=DNT&deviceDNT=0&userId=&advertisingId=&deviceLat=&deviceLon=&app_name=&appName=web&buildVersion=&appStoreUrl=&architecture=&includeExtendedEvents=false&marketingRegion=US&serverSideAds=false
点燃一根烟,https://vd2.bdstatic.com:443/mda-mdapwdafpsiy63zu/1080p/h264_cae/1620614712517070219/mda-mdapwdafpsiy63zu.mp4
☆可不可以,https://txmov2.a.kwimgs.com/upic/2023/08/04/13/BMjAyMzA4MDQxMzI1MjBfMzUwMDUzNzE1MV8xMDk2NDg5MzgzOTFfMl8z_b_B88b843adc19fefc005190462c73b8a48.mp4
虎口遐想2-姜昆,https://vd4.bdstatic.com/mda-jarfmdf8su7sckk3/hd/mda-jarfmdf8su7sckk3.mp4
都是兄弟DJ,https://vd2.bdstatic.com/mda-nad5ctdnq3w1zssn/hd/cae_h264_delogo/1642142912024126404/mda-nad5ctdnq3w1zssn.mp4
整容归来,https://vd3.bdstatic.com/mda-ji1xe9cmasuh0722/hd/mda-ji1xe9cmasuh0722.mp4
岳云鹏,https://vd2.bdstatic.com/mda-meqitprx5ti8ed1a/720p/h264/1621948823045463060/mda-meqitprx5ti8ed1a.mp4
下沙-游鸿明,https://vd3.bdstatic.com/mda-nj0br2cz06fh2jgb/sc/cae_h264/1664612575982009744/mda-nj0br2cz06fh2jgb.mp4
苍天不负有情人,https://vd3.bdstatic.com/mda-jm5iqyuj8bapffdb/hd/mda-jm5iqyuj8bapffdb.mp4
有钱了-赵本山宋小宝,https://vd3.bdstatic.com/mda-parxxqgratgtt2z6/sc/cae_h264/1674773558560654047/mda-parxxqgratgtt2z6.mp4
<我的好兄弟>,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c171e907fbe0010370019933a69c19_258.mp4
PlutoTVAction,http://service-stitcher.clusters.pluto.tv/stitch/hls/channel/561d7d484dc7c8770484914a/master.m3u8?terminate=false&deviceType=web&deviceMake=web&deviceModel=web&sid=54&deviceId=561d7d484dc7c8770484914a&deviceVersion=DNT&appVersion=DNT&deviceDNT=0&userId=&advertisingId=&deviceLat=&deviceLon=&app_name=&appName=web&buildVersion=&appStoreUrl=&architecture=&includeExtendedEvents=false&marketingRegion=US&serverSideAds=false
对象相对象-田娃,https://vd3.bdstatic.com/mda-pihku1q5nv859fdw/sc/cae_h264/1695117159935295857/mda-pihku1q5nv859fdw.mp4
DJ喝不够的酒,https://vd3.bdstatic.com/mda-pf8is7cgmetp4ham/576p/h264/1686316564363943015/mda-pf8is7cgmetp4ham.mp4
焦点2+2-贾旭明张康,https://vd3.bdstatic.com/mda-qa2d887gefqx0wr4/sc/cae_h264/1704314618496370638/mda-qa2d887gefqx0wr4.mp4
叶筱萱《爱到最后是孤独》,https://vd4.bdstatic.com/mda-mh9fjm2j86uyymfa/1080p/cae_h264/1628593607912074882/mda-mh9fjm2j86uyymfa.mp4
海鸥飞-龙梅子,https://vd2.bdstatic.com/mda-kgrx6ftzptj5x4i9/v1-cae/1080p/mda-kgrx6ftzptj5x4i9.mp4
龙飘飘歌声恋情,https://vd3.bdstatic.com/mda-nbr8qai32badkdf1/sc/cae_h264_delogo/1645933170027877953/mda-nbr8qai32badkdf1.mp4
梅朵-总以为来日方长,https://vd3.bdstatic.com/mda-nd5iej28ngx7pwe5/hd/cae_h264_delogo/1649251233112341164/mda-nd5iej28ngx7pwe5.mp4
逼供-乔杉修睿,https://vd3.bdstatic.com/mda-qdkguams0k4f3tr7/hd/cae_h264/1713700936346014018/mda-qdkguams0k4f3tr7.mp4
阿梨粤,https://vd3.bdstatic.com/mda-nee8sphdiyar5qfc/sc/cae_h264/1652595644034518917/mda-nee8sphdiyar5qfc.mp4
可能-程响,https://vd3.bdstatic.com/mda-pd369avvets19gch/sc/cae_h264/1680582897997490362/mda-pd369avvets19gch.mp4
一首老婆花,https://vd3.bdstatic.com/mda-nc33eu0a1v7zxcnu/sc/bd265_cae_delogo/1646450712283095420/mda-nc33eu0a1v7zxcnu.mp4
故乡的原风景,https://vd2.bdstatic.com/mda-kc4eh79vqhm2gyxh/sc/mda-kc4eh79vqhm2gyxh.mp4
甲方乙方-贾冰,https://vd3.bdstatic.com/mda-jkadz777npsidgpe/sc/mda-jkadz777npsidgpe.mp4
3D-4视觉效果,https://vd2.bdstatic.com/mda-kmtfv6y5gctpa35w/sc/mda-kmtfv6y5gctpa35w.mp4
粤语剧场版43,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c45863071bf901037001993efc1c39_258.mp4
dj新歌句句在理,https://vd4.bdstatic.com/mda-ncmb65kfdfysdq4g/sc/cae_h264_delogo/1647946141035592767/mda-ncmb65kfdfysdq4g.mp4
爱情不外卖-宋小宝,https://vd3.bdstatic.com/mda-qdi22ybfwyy1q4hg/576p/h264/1713490457499046386/mda-qdi22ybfwyy1q4hg.mp4
今儿倍儿爽-冯巩贾旭明,https://vd3.bdstatic.com/mda-qaqdzhd46jsyine1/cae_h264/1706256490190003880/mda-qaqdzhd46jsyine1.mp4
逃跑吧兄弟-卜钰,https://vd3.bdstatic.com/mda-phtcz9k54vzx9z5g/720p/h264/1693213950038002801/mda-phtcz9k54vzx9z5g.mp4
民间艺术团-宋小宝,https://vd3.bdstatic.com/mda-pj8b1q98djq278ur/sc/cae_h264/1696894243389056776/mda-pj8b1q98djq278ur.mp4
DJ给我一把爱情火,https://vd2.bdstatic.com/mda-ncg42rnzxats8h83/cae_h264_delogo/1647486932330653636/mda-ncg42rnzxats8h83.mp4
3D大片频视觉,https://vd2.bdstatic.com/mda-ki2cvyhz79rw40wg/v1-cae/sc/mda-ki2cvyhz79rw40wg.mp4
八两银子之送衣服-许君聪,https://vd3.bdstatic.com/mda-qeaa4x8e4pxhx641/hd/cae_h264/1715412463575001970/mda-qeaa4x8e4pxhx641.mp4
华府招亲-宋晓峰程野,https://vd3.bdstatic.com/mda-qaq8rpne4zdj1y6i/hd/cae_h264/1706241051829414854/mda-qaq8rpne4zdj1y6i.mp4
陈慧娴30首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5218827651929954317_hlsb.m3u8
3D裸眼-1视觉,https://vd2.bdstatic.com/mda-kka520dkkf8mrujz/sc/mda-kka520dkkf8mrujz.mp4
你是不是,https://alimov2.a.kwimgs.com/upic/2023/02/03/16/BMjAyMzAyMDMxNjI3NDlfMTExMTg2MTk3MV85NTMzODk2MTIzNV8yXzM=_b_B40be00d450a3206ac365e0670ab2789b.mp4?
撕吧吧兄弟-乔杉修睿,https://vd3.bdstatic.com/mda-pjckm0z8ud5zcyih/sc/cae_h264/1697250611928956100/mda-pjckm0z8ud5zcyih.mp4
送给未来的你,https://vd2.bdstatic.com/mda-ma0st3ncw6i2yerr/v1-cae/sc/mda-ma0st3ncw6i2yerr.mp4
震撼纯电音Drown,https://vd2.bdstatic.com/mda-mjshcpd847mhnjgj/sc/cae_h264/1635337200637124885/mda-mjshcpd847mhnjgj.mp4
总监驾到红高粱-贾玲,https://vd3.bdstatic.com/mda-nfmdf6n69b50k2wi/hd/cae_h264/1655896516383392384/mda-nfmdf6n69b50k2wi.mp4
插翅难逃之西洋暗器-崔志佳,https://vd3.bdstatic.com/mda-nch94wg9q1na4pkv/sc/cae_h264_delogo/1647586610890710670/mda-nch94wg9q1na4pkv.mp4
警察与小偷-陈佩斯,https://vd3.bdstatic.com/mda-pd32a124bcz2nukd/576p/h264/1680572316372297141/mda-pd32a124bcz2nukd.mp4
养生足浴盆-宋小宝,https://vd3.bdstatic.com/mda-pjpave8wfkfjw3dw/sc/cae_h264/1698189638780452072/mda-pjpave8wfkfjw3dw.mp4
十首动感DJ舞曲串烧大碟,https://vd3.bdstatic.com/mda-ii00rzrptt9e56yf/sc/mda-ii00rzrptt9e56yf.mp4
PlutoTVThrillers,http://service-stitcher.clusters.pluto.tv/stitch/hls/channel/5b4e69e08291147bd04a9fd7/master.m3u8?terminate=false&deviceType=web&deviceMake=web&deviceModel=web&sid=74&deviceId=5b4e69e08291147bd04a9fd7&deviceVersion=DNT&appVersion=DNT&deviceDNT=0&userId=&advertisingId=&deviceLat=&deviceLon=&app_name=&appName=web&buildVersion=&appStoreUrl=&architecture=&includeExtendedEvents=false&marketingRegion=US&serverSideAds=false
dj昨天,https://vd3.bdstatic.com/mda-pdm08zc1ggjx4ycx/sc/bd265_cae_visr_v5/1682123201087649318/mda-pdm08zc1ggjx4ycx.mp4
4k车载劲爆,https://vd2.bdstatic.com/mda-ncg1mhvhiy7fkgzs/sc/cae_h264_delogo/1647481028509277070/mda-ncg1mhvhiy7fkgzs.mp4
Momo2,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV05.m3u8
一念天堂-沈腾,https://vd3.bdstatic.com/mda-qe9ah9r1226d9izg/hd/cae_h264/1715333285173833900/mda-qe9ah9r1226d9izg.mp4
回家-宋小宝,https://vd3.bdstatic.com//mda-pjpave8ceiq2b12x/360p/h264/1698133283249504866/mda-pjpave8ceiq2b12x.mp4
两个弄潮儿-牛群冯巩,https://vd3.bdstatic.com/mda-mkqdhm17rs7198m6/hd/cae_h264/1637859905115117938/mda-mkqdhm17rs7198m6.mp4
最好的礼物-乔杉修睿,https://vd3.bdstatic.com/mda-qfcmqe312u8kucps/hd/cae_h264/1718373612522698790/mda-qfcmqe312u8kucps.mp4
面试-贾冰,https://vd3.bdstatic.com/mda-pjaiwxt5fbivqfq6/hd/cae_h264/1697055308927977240/mda-pjaiwxt5fbivqfq6.mp4
华视HD,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV12.m3u8
初恋情人,https://vd3.bdstatic.com:443/mda-me57bm308iu6stcz/1080p/cae_h264/1620279663855106642/mda-me57bm308iu6stcz.mp4
长津湖频视觉,https://vd3.bdstatic.com/mda-mgq3kek3j2cr07w7/sc/cae_h264_nowatermark/1627180666806871183/mda-mgq3kek3j2cr07w7.mp4
杨紫琼_爱似流星,https://vd4.bdstatic.com/mda-nei02hdtnd2c88ci/sc/cae_h264/1652920810425683641/mda-nei02hdtnd2c88ci.mp4
叶祖新被套路-叶祖新,https://vd3.bdstatic.com/mda-pj7e225ztn108zbk/sc/cae_h264/1696808624784048225/mda-pj7e225ztn108zbk.mp4
春晚2015,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ2MTZfMF8z_b_B4851f43f5a2bc2871a9b0ec87294a6e7.mp4
两个人-蔡妍-BerryGood,https://vd4.bdstatic.com/mda-ki9ze4v8sw9sj7cb/sc/mda-ki9ze4v8sw9sj7cb.mp4
四十而已-贾冰,https://vd3.bdstatic.com/mda-pita2jxkda6sxbgv/sc/cae_h264/1696247063217037785/mda-pita2jxkda6sxbgv.mp4
捐助-赵本山,https://vd3.bdstatic.com/mda-jaqz8g17b9cvryks/hd/mda-jaqz8g17b9cvryks.mp4
你的酒馆对我打了烊陈雪凝,https://vd3.bdstatic.com/mda-ka59e4w0qxxsxnt0//mda-ka59e4w0qxxsxnt0.mp4?pd=19&vt=1
老舅与外甥2-崔志佳潘斌龙,https://vd3.bdstatic.com/mda-qcs8hpbxa81xuy95/576p/h264/1711520200897304135/mda-qcs8hpbxa81xuy95.mp4
平民英雄-乔杉修睿,https://vd3.bdstatic.com/mda-pcufqqzpc68nbxwk/576p/h264/1680088455269361121/mda-pcufqqzpc68nbxwk.mp4
一夜心跳-曹云金,https://vd3.bdstatic.com/mda-pjckm11tj36nwtej/sc/cae_h264/1697248964625465071/mda-pjckm11tj36nwtej.mp4
快乐其实很简单-孙涛闫妮,https://vd3.bdstatic.com/mda-pigkr72v8crpjxxj/sc/cae_h264/1695246535846469304/mda-pigkr72v8crpjxxj.mp4
新送情郎,https://vd4.bdstatic.com/mda-meq936zru7niwvd2/sc/cae_h264/1621924823247730000/mda-meq936zru7niwvd2.mp4
傅梦彤-《潮汐》,https://vd3.bdstatic.com/mda-nbt74ab6ftkdwgwq/hd/cae_h264_delogo/1646024713670431428/mda-nbt74ab6ftkdwgwq.mp4
碰瓷-宋小宝,https://vd3.bdstatic.com/mda-qbn96748cg0hk8i7/hd/cae_h264/1708765796844317358/mda-qbn96748cg0hk8i7.mp4
只要你还需要我,https://vd2.bdstatic.com/mda-ndi3uvmd0qrjvgps/sc/cae_h264_delogo/1650337256524390613/mda-ndi3uvmd0qrjvgps.mp4
两肋插刀-张春丰王博李欢欢,https://vd3.bdstatic.com/mda-qaf3w9218zc1ynev/sc/cae_h264/1705376008633159479/mda-qaf3w9218zc1ynev.mp4
哥还是当年的哥,https://vd3.bdstatic.com/mda-nbgnipfqnp99z7zq/sc/bd265_cae_delogo/1645155978347002274/mda-nbgnipfqnp99z7zq.mp4
街头卫士-句号,https://vd3.bdstatic.com/mda-qe926b08ye1vajud/576p/h264/1715305055403871645/mda-qe926b08ye1vajud.mp4
情哥哥DJ,https://vd3.bdstatic.com/mda-kjs8ewqz9tidsdjk/v1-cae/hd/mda-kjs8ewqz9tidsdjk.mp4
TheAsylum,http://service-stitcher.clusters.pluto.tv/stitch/hls/channel/591105034c1806b47438342c/master.m3u8?terminate=false&deviceType=web&deviceMake=web&deviceModel=web&sid=115&deviceId=591105034c1806b47438342c&deviceVersion=DNT&appVersion=DNT&deviceDNT=0&userId=&advertisingId=&deviceLat=&deviceLon=&app_name=&appName=web&buildVersion=&appStoreUrl=&architecture=&includeExtendedEvents=false&marketingRegion=US&serverSideAds=false
开往春天的幸福,https://vd4.bdstatic.com/mda-ph4ed0f1mg21dbra/720p/h264/1691230284848984877/mda-ph4ed0f1mg21dbra.mp4
SkyNews,https://d25w9q07b2mtmw.cloudfront.net/live/master_4.m3u8
天下无贼-潘斌龙崔志佳,https://vd3.bdstatic.com/mda-pii8dfujyetsxrva/sc/cae_h264/1695245151093599525/mda-pii8dfujyetsxrva.mp4
毛不易Ⅰ借,https://vd3.bdstatic.com/mda-ii2njckdbkmmcp81//mda-ii2njckdbkmmcp81.mp4?pd=20
两个人-蔡妍-BerryGood,https://vd2.bdstatic.com/mda-iffus60ju99vp5kr/sc/mda-iffus60ju99vp5kr.mp4
钱因后果-宋晓峰文松,https://vd3.bdstatic.com/mda-phwegde927k5egme/sc/cae_h264/1693521997540301278/mda-phwegde927k5egme.mp4
心理学初探-郭冬临黄杨,https://vd3.bdstatic.com/mda-nd29frt5x3uda8k4/hd/cae_h264_delogo/1649022474817109527/mda-nd29frt5x3uda8k4.mp4
送项链-郭冬临,https://vd3.bdstatic.com/mda-pmuax992ii5g9s9g/hd/cae_h264/1703838003789552403/mda-pmuax992ii5g9s9g.mp4
车载DJ《多年以后》,https://vd3.bdstatic.com/mda-mhqekuegbh6112js/1080p/cae_h264/1629891559415737083/mda-mhqekuegbh6112js.mp4
梦里水乡,https://vd4.bdstatic.com/mda-mcc5ichr42qg4r1p/720p/h264_cae/1620799161082799399/mda-mcc5ichr42qg4r1p.mp4
警察与督察,https://txmov2.a.kwimgs.com/bs3/video-hls/5233464357625245633_hlsb.m3u8
发红包-贾冰沙溢,https://vd3.bdstatic.com/mda-pjjb2szh0n4neqkn/sc/cae_h264/1697844560163307160/mda-pjjb2szh0n4neqkn.mp4
赵四、赵本山、刘能、宋小宝小品集锦,https://txmov2.a.kwimgs.com/bs3/video-hls/5224457156030679277_hlsb.m3u8
车载DJ舞曲,https://vd3.bdstatic.com/mda-nask5v8g11h6fqmf/sc/cae_h264_delogo/1643293983357482773/mda-nask5v8g11h6fqmf.mp4
伤心的酒吧,https://vd2.bdstatic.com/mda-mhtaxwen3yutpdku/sc/cae_h264/1630136866503133016/mda-mhtaxwen3yutpdku.mp4
走过场-沈腾马丽,https://vd3.bdstatic.com/mda-mbsksgcgcvnsdr0b/v1-hknm/sc/mda-mbsksgcgcvnsdr0b.mp4
拜师-文松,https://vd3.bdstatic.com/mda-pj72tk9fnps3nzvx/sc/cae_h264/1696847030627499160/mda-pj72tk9fnps3nzvx.mp4
幸福密码,https://vd3.bdstatic.com/mda-kj9ispnax8gpirkf/hd/mda-kj9ispnax8gpirkf.mp4
不差钱-赵本山小沈阳,https://vd3.bdstatic.com/mda-pavi8pxnu49n4gr5/720p/h264/1675083373740839471/mda-pavi8pxnu49n4gr5.mp4
DJ新歌上线,https://vd3.bdstatic.com/mda-nckdkm6sj1p9q7c9/sc/cae_h264_delogo/1647859589943780399/mda-nckdkm6sj1p9q7c9.mp4
最美的情缘DJ版,https://vd3.bdstatic.com/mda-ih4mz2ubqfx9q9gb/sc/mda-ih4mz2ubqfx9q9gb.mp4
韩宝仪无聊的游戏,https://vd2.bdstatic.com/mda-nb8j3b6sz77bdvk8/sc/cae_h264_delogo/1644413904258506067/mda-nb8j3b6sz77bdvk8.mp4
连环计-何洁,https://vd3.bdstatic.com/mda-mkadvg2me151975f/hd/cae_h264_nowatermark/1636625042640145241/mda-mkadvg2me151975f.mp4
幸福密码-郭冬临,https://vd3.bdstatic.com/mda-qes3xan5vwb2anq3/hd/cae_h264/1716819564102132297/mda-qes3xan5vwb2anq3.mp4
落跑姐妹之逃婚-贾玲,https://vd3.bdstatic.com/mda-pja4nnebagmv8m9p/sc/cae_h264/1697035287694901118/mda-pja4nnebagmv8m9p.mp4
dj舞曲合集,https://vd2.bdstatic.com/mda-mkmeak5hsf7hmguz/sc/cae_h264/1637579072201459045/mda-mkmeak5hsf7hmguz.mp4
慢摇dj舞曲,https://vd2.bdstatic.com/mda-mkpi5r0xe92ja446/sc/cae_h264/1637775035132431598/mda-mkpi5r0xe92ja446.mp4
谈啥别谈钱-潘长江,https://vd3.bdstatic.com/mda-piseaw6z5m8ed92t/576p/h264/1695809366194990991/mda-piseaw6z5m8ed92t.mp4
大城小事-王宁艾伦常远,https://vd3.bdstatic.com/mda-pmr9xw0cpsj4kaap/cae_h264/1703596182082567530/mda-pmr9xw0cpsj4kaap.mp4
疯狂旅游团-程野,https://vd3.bdstatic.com/mda-phsaehkrypkt521d/720p/h264/1693121808515714564/mda-phsaehkrypkt521d.mp4
落跑兄弟-崔志佳潘斌龙,https://vd3.bdstatic.com/mda-pis9338ajuy93b0x/sc/cae_h264/1695824341554935883/mda-pis9338ajuy93b0x.mp4
老王卖瓜-王小利,https://vd3.bdstatic.com/mda-qdc34feegp0uqrq1/hd/cae_h264/1713173143393888032/mda-qdc34feegp0uqrq1.mp4
dj舞曲交流,https://vd2.bdstatic.com/mda-majhhns1q3ggkdi6/v1-cae/sc/mda-majhhns1q3ggkdi6.mp4
伤感DJ《等》,https://vd2.bdstatic.com/mda-mhq92a7nafrh8dma/1080p/cae_h264/1629977686796490849/mda-mhq92a7nafrh8dma.mp4
飞鸟和蝉-任然,https://vd4.bdstatic.com/mda-kmagpap54qyv855r/v1-cae/1080p/mda-kmagpap54qyv855r.mp4
☆真的爱你,https://alimov2.a.kwimgs.com/upic/2023/08/03/17/BMjAyMzA4MDMxNzU3NTRfMzUwMDUzNzE1MV8xMDk1ODg0OTM5ODRfMl8z_b_B9cd96b94554cd360f2edf7e6afa70d89.mp4
助阵郭麒麟-郭麒麟,https://vd3.bdstatic.com/mda-phw8cbk7w2ygm0kb/sc/cae_h264/1693500651932289658/mda-phw8cbk7w2ygm0kb.mp4
天网恢恢-王宁常远蔡明,https://vd3.bdstatic.com/mda-qe91uenvr74haejd/hd/cae_h264/1715326448531859675/mda-qe91uenvr74haejd.mp4
3D电影频视觉,https://vd3.bdstatic.com/mda-kj0kfvyty9dk9nk0/v1-cae/sc/mda-kj0kfvyty9dk9nk0.mp4
吃面条-乔杉修睿,https://vd3.bdstatic.com/mda-qe61ugedwph6s2a3/hd/cae_h264/1715064353019743134/mda-qe61ugedwph6s2a3.mp4
外卖奇遇记-王宁常远艾伦,https://vd3.bdstatic.com/mda-qas246yx4ge9vct0/cae_h264/1706405224463929589/mda-qas246yx4ge9vct0.mp4
假戏真做-宋小宝沈梦辰,https://vd3.bdstatic.com/mda-phsaehp5ixg3t3g0/sc/cae_h264/1693256420047775107/mda-phsaehp5ixg3t3g0.mp4
堵车你开心吗,https://vd3.bdstatic.com/mda-qamequnh4yu617yq/576p/h264/1705920913159175563/mda-qamequnh4yu617yq.mp4
伤不起dj,https://vd2.bdstatic.com/mda-ndk1gp50bp71j652/cae_h264_delogo/1650507809324077232/mda-ndk1gp50bp71j652.mp4
谁替我证明-潘长江巩汉林,https://vd3.bdstatic.com/mda-qcfjtvxfg3kbj6av/sc/cae_h264/1710714577913757355/mda-qcfjtvxfg3kbj6av.mp4
黄师傅-沙溢,https://vd3.bdstatic.com/mda-pj8c6tjud36zznfh/sc/cae_h264/1696898736769689180/mda-pj8c6tjud36zznfh.mp4
DJ舍不得又能怎样呢,https://vd2.bdstatic.com/mda-ncv1qd3acxskd46p/sc/cae_h264_delogo/1648720820032252958/mda-ncv1qd3acxskd46p.mp4
如此包装-赵丽蓉巩汉林,https://vd3.bdstatic.com/mda-qef3dtijynr7y4dy/576p/h264/1715826599757922125/mda-qef3dtijynr7y4dy.mp4
任妙音DJ版,https://vd3.bdstatic.com/mda-makbbuxuhfwrbbjv/v1-cae/1080p/mda-makbbuxuhfwrbbjv.mp4
飞天梦-潘长江,https://vd3.bdstatic.com/mda-phi48ipauh8fu3hz/hd/cae_h264/1692428453329925015/mda-phi48ipauh8fu3hz.mp4
胡66-《后来遇见他》,https://vd3.bdstatic.com/mda-kfpdfub83r7vea48/hd/mda-kfpdfub83r7vea48.mp4
我要报警-石头毛帅帅,https://vd3.bdstatic.com/mda-pitdrx46ajt7pnne/sc/cae_h264/1696328918309678997/mda-pitdrx46ajt7pnne.mp4
力工之王-张之栋,https://vd3.bdstatic.com/mda-pjacxb8qjiak4dnq/sc/cae_h264/1697040719582165663/mda-pjacxb8qjiak4dnq.mp4
酒吧劲爆中文DJ舞曲,https://vd2.bdstatic.com/mda-nc1dmpzkg7y9k6y1/sc/cae_h264_delogo/1646218423219778510/mda-nc1dmpzkg7y9k6y1.mp4
八两银子之送书-许君聪,https://vd3.bdstatic.com/mda-qb885h2y0488pfbr/hd/cae_h264/1707562817579740475/mda-qb885h2y0488pfbr.mp4
老歌伤感女声篇,https://vd3.bdstatic.com/mda-ig8mrb0k4jjc5ydt/sc/mda-ig8mrb0k4jjc5ydt.mp4
面试-郭冬临,https://vd3.bdstatic.com/mda-qcfj72dx3v2gxa26/sc/cae_h264/1710711145620473372/mda-qcfj72dx3v2gxa26.mp4
铡美案-宋小宝文松,https://vd3.bdstatic.com/mda-qf083vvv0mbps4w6/hd/cae_h264/1717290210537223985/mda-qf083vvv0mbps4w6.mp4
问花–周深(青蛇2),https://vd2.bdstatic.com/mda-mke7uj3851bdey5f/hd/cae_h264/1636959252058792218/mda-mke7uj3851bdey5f.mp4
演戏给你看,https://vd2.bdstatic.com/mda-ph4ef5pq5eb7q700/360p/h264/1691230544278970198/mda-ph4ef5pq5eb7q700.mp4
疯狂粉丝团-程野,https://vd3.bdstatic.com/mda-qec1huz7j89mqz7g/hd/cae_h264/1715587003695323458/mda-qec1huz7j89mqz7g.mp4
只能拼自己DJ人不可貌相,https://vd4.bdstatic.com/mda-mmw9fee0n7gtsu2k/480p/h264/1640932948187120706/mda-mmw9fee0n7gtsu2k.mp4
舞曲视频1,https://vd4.bdstatic.com/mda-mkf4g5p5hpevqbx6/sc/cae_h264/1637033781127837401/mda-mkf4g5p5hpevqbx6.mp4
大田后生仔_丫蛋蛋,https://vd2.bdstatic.com/mda-jk0s5kte1btis2ez/sc/mda-jk0s5kte1btis2ez.mp4
魔法城堡,https://vd4.bdstatic.com/mda-kfdg3qrczaz60xfk/hd/mda-kfdg3qrczaz60xfk.mp4
2022伤感DJ串烧dj,https://vd2.bdstatic.com/mda-ncm68fx91zybkka3/cae_h264_delogo/1647925011440022023/mda-ncm68fx91zybkka3.mp4
FlicksofFury,http://service-stitcher.clusters.pluto.tv/stitch/hls/channel/58e55b14ad8e9c364d55f717/master.m3u8?terminate=false&deviceType=web&deviceMake=web&deviceModel=web&sid=112&deviceId=58e55b14ad8e9c364d55f717&deviceVersion=DNT&appVersion=DNT&deviceDNT=0&userId=&advertisingId=&deviceLat=&deviceLon=&app_name=&appName=web&buildVersion=&appStoreUrl=&architecture=&includeExtendedEvents=false&marketingRegion=US&serverSideAds=false
四大才子-小沈阳宋晓峰,https://vd3.bdstatic.com/mda-qaaj18btgwg9kqze/hd/cae_h264/1705037229289415769/mda-qaaj18btgwg9kqze.mp4
阳仔演笑会3-小沈阳,https://vd3.bdstatic.com/mda-pitdrx02duzycvtb/sc/cae_h264/1696329311954368586/mda-pitdrx02duzycvtb.mp4
拼助理-乔杉修睿,https://vd3.bdstatic.com/mda-piq301jzbac9xan9/sc/cae_h264/1695970836837375677/mda-piq301jzbac9xan9.mp4
新上海滩-王宁柳岩,https://vd3.bdstatic.com/mda-pdujx3f8tm1n9i5p/hd/cae_h264/1682788585237475646/mda-pdujx3f8tm1n9i5p.mp4
相亲2-赵本山,https://vd3.bdstatic.com/mda-qafaim7cpnpczzww/hd/cae_h264/1705395286132840200/mda-qafaim7cpnpczzww.mp4
dj热歌,https://vd3.bdstatic.com/mda-pdi9u02n4u3dxcpz/sc/bd265_cae_visr_v5/1682208259591287320/mda-pdi9u02n4u3dxcpz.mp4
巧审驸马爷-宋小宝,https://vd3.bdstatic.com/mda-pjckm4x4piakw250/sc/cae_h264/1697251590447128410/mda-pjckm4x4piakw250.mp4
疯狂的年糕-张小伟,https://vd3.bdstatic.com/mda-mbhjajaqpzjw82iz/cae_h264_nowatermark/1613630447/mda-mbhjajaqpzjw82iz.mp4
柳岩大鹏,https://vd3.bdstatic.com/mda-pime044cshg2mn8c/sc/cae_h264/1695844876307157168/mda-pime044cshg2mn8c.mp4
要条件-魏文亮,https://vd2.bdstatic.com/mda-kgah4byryi8gsqk8/v1-cae/mda-kgah4byryi8gsqk8.mp4
生日快乐,https://vd3.bdstatic.com/mda-mkskgzkzsgvgcntm/540p/h264_cae/1638023743815756700/mda-mkskgzkzsgvgcntm.mp4?pd=19&vt=1
天公不作美-黄静美,https://vd2.bdstatic.com/mda-mcibj6pxkwe3x1ji/1080p/cae_h264/1616117049/mda-mcibj6pxkwe3x1ji.mp4
阿国哥_暂别离,https://vd2.bdstatic.com/mda-na0gq1qdvtc7dn21/sc/cae_h264/1641053414585020942/mda-na0gq1qdvtc7dn21.mp4
投其所好-沈腾马丽,https://vd3.bdstatic.com/mda-qec1hv8txf16kq78/hd/cae_h264/1715587209800818707/mda-qec1hv8txf16kq78.mp4
NYXT,https://reflect-stream-bronxnet.cablecast.tv/live-10/live/live.m3u8
《无味》DJ版,https://vd3.bdstatic.com/mda-mgqiagirsmmpuarm/1080p/cae_h264/1627218846577884242/mda-mgqiagirsmmpuarm.mp4
诗和远方-宋晓峰,https://vd3.bdstatic.com/mda-pime043vs9ggt0bz/sc/cae_h264/1695754038833020347/mda-pime043vs9ggt0bz.mp4
有病没病-赵本山,https://vd3.bdstatic.com/mda-qa790h76byvmbvfu/hd/cae_h264/1704696228429624311/mda-qa790h76byvmbvfu.mp4
疯狂炒作团-程野,https://vd3.bdstatic.com/mda-miubn40zps8xuutu/hd/cae_h264_nowatermark/1632904102877646564/mda-miubn40zps8xuutu.mp4
狭路相逢,https://vd3.bdstatic.com/mda-kanfj7h320ueqgkg/v1-cae/hd/mda-kanfj7h320ueqgkg.mp4
林翠萍-情网,https://vd4.bdstatic.com:443/mda-mipn4ccctdasgr2r/fhd/cae_h264_nowatermark/1632498915227563300/mda-mipn4ccctdasgr2r.mp4
